season,team,player_id,player_name,age,minutes
2022,Atletico Madrid,74229,Koke,30,3208.0
2022,Atletico Madrid,127189,Geoffrey Kondogbia,29,1402.0
2022,Atletico Madrid,205562,Thomas Lemar,26,1578.0
2022,Atletico Madrid,35047,Axel Witsel,33,3042.0
2022,Atletico Madrid,148928,Saúl Ñíguez,27,1456.0
2022,Atletico Madrid,646735,Aitor Gismera,18,
2022,Atletico Madrid,568149,Alberto Moreno,20,21.0
2022,Atletico Madrid,709347,Antonio Alemán,21,
2022,Atletico Madrid,517894,Matheus Cunha,23,510.0
2022,Atletico Madrid,462250,João Félix,22,957.0
2022,Atletico Madrid,125781,Antoine Griezmann,31,3634.0
2022,Atletico Madrid,266807,Ángel Correa,27,1932.0
2022,Atletico Madrid,167850,Memphis Depay,28,314.0
2022,Atletico Madrid,128223,Álvaro Morata,29,2511.0
2022,Atletico Madrid,140776,Yannick Carrasco,28,2845.0
2022,Atletico Madrid,618813,Carlos Martín,20,25.0
2022,Atletico Madrid,935457,Salim El Jebari,18,
2022,Atletico Madrid,860062,Abde Raihani,18,
2022,Real Sociedad,212862,Álex Remiro,27,4500.0
2022,Real Sociedad,625657,Unai Marrero,20,
2022,Real Sociedad,428948,Andoni Zubiaurre,25,90.0
2022,Real Sociedad,711367,Egoitz Arana,20,
2022,Real Sociedad,351809,Robin Le Normand,25,3515.0
2022,Real Sociedad,355628,Igor Zubeldia,25,3184.0
2022,Real Sociedad,580560,Jon Pacheco,21,1829.0
2022,Real Sociedad,289255,Andoni Gorosabel,25,2186.0
2022,Real Sociedad,517842,Aihen Muñoz,24,2046.0
2022,Real Sociedad,229804,Aritz Elustondo,28,2217.0
2022,Real Sociedad,249513,Diego Rico,29,2496.0
2022,Real Sociedad,674501,Jonathan Gómez,18,
2022,Real Sociedad,434602,Aritz Arambarri,24,58.0
2022,Real Sociedad,423440,Martín Zubimendi,23,3747.0
2022,Real Sociedad,338424,Mikel Merino,26,3176.0
2022,Real Sociedad,625651,Urko González de Zárate,21,28.0
2022,Real Sociedad,634431,Beñat Turrientes,20,315.0
2022,Real Sociedad,309110,Brais Méndez,25,3259.0
2022,Real Sociedad,907813,Pablo Marín,18,677.0
2022,Real Sociedad,625660,Jon Ander Olasagasti,21,74.0
2022,Real Sociedad,465967,Ander Guevara,24,784.0
2022,Real Sociedad,625655,Jon Magunazelaia,20,100.0
2022,Real Sociedad,59344,Asier Illarramendi,32,1520.0
2022,Real Sociedad,35518,David Silva,36,2360.0
2022,Real Sociedad,349066,Alexander Isak,22,154.0
2022,Real Sociedad,351478,Mikel Oyarzabal,25,1453.0
2022,Real Sociedad,405398,Takefusa Kubo,21,2916.0
2022,Real Sociedad,616369,Ander Barrenetxea,20,945.0
2022,Real Sociedad,238407,Alexander Sørloth,26,3150.0
2022,Real Sociedad,670847,Mohamed-Ali Cho,18,770.0
2022,Real Sociedad,563137,Robert Navarro,20,876.0
2022,Real Sociedad,337715,Umar Sadiq,25,128.0
2022,Real Sociedad,711382,Jon Karrikaburu,19,343.0
2022,Real Sociedad,434990,Álex Sola,23,595.0
2022,Real Sociedad,216464,Carlos Fernández,26,845.0
2022,Real Sociedad,625658,Ander Martín,21,83.0
2022,Real Sociedad,289272,Martín Merquelanz,27,
2022,Villarreal,585323,Filip Jørgensen,20,540.0
2022,Villarreal,229604,Gerónimo Rulli,30,1260.0
2022,Villarreal,547248,Iker Álvarez,20,
2022,Villarreal,335247,Gianni Cassaro,30,
2022,Villarreal,7825,Pepe Reina,39,2910.0
2022,Villarreal,709372,Carlos Romero,20,
2022,Villarreal,399776,Pau Torres,25,3349.0
2022,Villarreal,349599,Pervis Estupiñán,24,
2022,Villarreal,545647,Sergio Carreira,21,
2022,Villarreal,494880,Jorge Cuenca,22,1628.0
2022,Villarreal,480763,Juan Foyth,24,2291.0
2022,Villarreal,341263,Adrián Dela,23,336.0
2022,Villarreal,356197,Alfonso Pedraza,26,1817.0
2022,Villarreal,262939,Johan Mojica,29,1444.0
2022,Villarreal,207917,Alberto Moreno,29,1545.0
2022,Villarreal,80293,Aïssa Mandi,30,2697.0
2022,Villarreal,76467,Kiko Femenía,31,1596.0
2022,Villarreal,15452,Raúl Albiol,36,2213.0
2022,Villarreal,627282,Dani Tasende,21,
2022,Villarreal,898751,Mamadou Mbacke,19,64.0
2022,Villarreal,668211,Marcos Sánchez,18,
2022,Villarreal,348795,Giovani Lo Celso,26,1406.0
2022,Villarreal,783396,Ramón Terrats,21,898.0
2022,Villarreal,335225,Manu Morlanes,23,917.0
2022,Villarreal,668178,Rodri Alonso,19,
2022,Villarreal,627287,Carlo García,21,
2022,Villarreal,59561,Dani Parejo,33,3868.0
2022,Villarreal,635347,Alberto del Moral,21,4.0
2022,Villarreal,568156,Antonio Pacheco,20,
2022,Villarreal,74869,Francis Coquelin,31,1351.0
2022,Villarreal,63494,Étienne Capoue,33,2298.0
2022,Villarreal,188854,Manu Trigueros,30,1286.0
2022,Villarreal,776890,Nicolas Jackson,21,2121.0
2022,Villarreal,548111,Álex Baena,20,2968.0
2022,Villarreal,568157,Yéremy Pino,19,2972.0
2022,Villarreal,401922,Samuel Chukwueze,23,3261.0
2022,Villarreal,620164,Haissem Hassan,20,50.0
2022,Villarreal,355861,Arnaut Danjuma,25,813.0
2022,Villarreal,177467,Gerard Moreno,30,1721.0
2022,Villarreal,627294,Fer Niño,21,19.0
2022,Villarreal,669511,Jorge Pascual,19,66.0
2022,Villarreal,566965,Diego Collado,21,95.0
2022,Villarreal,252677,José Luis Morales,34,1949.0
2022,Valencia,502676,Giorgi Mamardashvili,21,3798.0
2022,Valencia,480966,Emilio Bernad,22,
2022,Valencia,398131,Cristian Rivero,24,
2022,Valencia,71570,Iago Herrerín,34,12.0
2022,Valencia,227805,Jaume Doménech,31,
2022,Valencia,707271,Charlie Pérez,20,
2022,Valencia,646750,Cristhian Mosquera,18,233.0
2022,Valencia,221322,José Gayà,27,3015.0
2022,Valencia,615350,Cenk Özkacar,21,1708.0
2022,Valencia,623024,Jesús Vázquez,19,411.0
2022,Valencia,367466,Thierry Correia,23,2139.0
2022,Valencia,298583,Eray Cömert,24,1885.0
2022,Valencia,346289,Mouctar Diakhaby,25,2495.0
2022,Valencia,320271,Toni Lato,24,1150.0
2022,Valencia,170472,Dimitri Foulquier,29,1933.0
2022,Valencia,668212,Rubén Iranzo,19,10.0
2022,Valencia,149498,Gabriel Paulista,31,1684.0
2022,Valencia,466805,Nico González,20,1409.0
2022,Valencia,330659,Justin Kluivert,23,1676.0
2022,Valencia,834764,Javi Guerra,19,603.0
2022,Valencia,617074,Ilaix Moriba,19,1213.0
2022,Valencia,503991,Yunus Musah,19,2360.0
2022,Valencia,372246,Carlos Soler,25,243.0
2022,Valencia,375382,André Almeida,22,2785.0
2022,Valencia,417575,Uros Racic,24,
2022,Valencia,569375,Koba Koindredi,20,
2022,Valencia,495629,Hugo Guillamón,22,1809.0
2022,Valencia,941869,Yellu Santiago,18,
2022,Valencia,504084,Tiago Ribeiro,20,
2022,Valencia,694928,Samuel Lino,22,3161.0
2022,Valencia,573775,Hugo Duro,22,1578.0
2022,Valencia,617081,Diego López,20,449.0
2022,Valencia,622988,Fran Pérez,19,240.0
2022,Valencia,396894,Maxi Gómez,25,105.0
2022,Valencia,481084,Marcos André,25,541.0
2022,Valencia,634105,Alberto Marí,20,80.0
2022,Valencia,48280,Edinson Cavani,35,1694.0
2022,Valencia,941867,Mario Domínguez,18,
2022,Valencia,195171,Samu Castillejo,27,1425.0
2022,Valencia,527350,Manu Vallejo,25,
2022,Real Betis,234811,Rui Silva,28,2520.0
2022,Real Betis,551182,Fran Vieites,23,
2022,Real Betis,335221,Dani Martín,23,
2022,Real Betis,1061277,Germán García,18,
2022,Real Betis,40423,Claudio Bravo,39,1950.0
2022,Real Betis,341227,Juan Miranda,22,2329.0
2022,Real Betis,646402,Abner,22,742.0
2022,Real Betis,193098,Álex Moreno,29,1417.0
2022,Real Betis,457931,Luiz Felipe,25,2396.0
2022,Real Betis,135492,Youssouf Sabaly,29,2067.0
2022,Real Betis,401624,Edgar González,25,2340.0
2022,Real Betis,630989,Ricardo Visus,21,
2022,Real Betis,113133,Germán Pezzella,31,3189.0
2022,Real Betis,961945,Félix Garreta,18,94.0
2022,Real Betis,711638,Fran Delgado,20,11.0
2022,Real Betis,68645,Martín Montoya,31,456.0
2022,Real Betis,62920,Víctor Ruiz,33,832.0
2022,Real Betis,203496,Nabil Fekir,28,1178.0
2022,Real Betis,342385,Guido Rodríguez,28,3466.0
2022,Real Betis,66106,Sergio Canales,31,3129.0
2022,Real Betis,100131,William Carvalho,30,3015.0
2022,Real Betis,429901,Paul Akouokou,24,806.0
2022,Real Betis,895331,Dani Pérez,16,23.0
2022,Real Betis,263856,Víctor Camarasa,28,
2022,Real Betis,668184,Quique Fernández,18,16.0
2022,Real Betis,20506,Andrés Guardado,35,1727.0
2022,Real Betis,800175,Luiz Henrique,21,2475.0
2022,Real Betis,246968,Ayoze Pérez,28,1520.0
2022,Real Betis,378139,Aitor Ruibal,26,2311.0
2022,Real Betis,278359,Borja Iglesias,29,2653.0
2022,Real Betis,630995,Rodri Sánchez,22,2235.0
2022,Real Betis,354741,Loren Morón,28,87.0
2022,Real Betis,585700,Juan Cruz,22,174.0
2022,Real Betis,122155,Willian José,30,1433.0
2022,Real Betis,126737,Juanmi,29,1210.0
2022,Real Betis,505675,Rober González,21,52.0
2022,Real Betis,461858,José Alonso Lara,22,
2022,Real Betis,7663,Joaquín,40,938.0
2022,Sevilla,207834,Yassine Bounou,31,3187.0
2022,Sevilla,94308,Marko Dmitrovic,30,2123.0
2022,Sevilla,766552,Alberto Flores,18,
2022,Sevilla,767255,Matías Árbol,19,
2022,Sevilla,443900,Marius Herzig,22,
2022,Sevilla,730581,Loïc Badé,22,2184.0
2022,Sevilla,766583,Kike Salas,20,644.0
2022,Sevilla,711625,José Ángel Carmona,20,978.0
2022,Sevilla,402733,Gonzalo Montiel,25,2368.0
2022,Sevilla,255755,Alex Telles,29,2142.0
2022,Sevilla,439022,Marcão,26,718.0
2022,Sevilla,538996,Tanguy Nianzou,20,2261.0
2022,Sevilla,60410,Marcos Acuña,30,3149.0
2022,Sevilla,182579,Karim Rekik,27,1500.0
2022,Sevilla,569876,Xavi Sintes,20,
2022,Sevilla,711628,Pablo Pérez,20,
2022,Sevilla,767229,Diego Hormigo,19,45.0
2022,Sevilla,485963,Pape Gueye,23,1176.0
2022,Sevilla,668179,Carlos Álvarez,18,98.0
2022,Sevilla,85288,Isco,30,1265.0
2022,Sevilla,214775,Óliver Torres,27,2994.0
2022,Sevilla,74294,Nemanja Gudelj,30,4463.0
2022,Sevilla,766723,Manu Bueno,17,150.0
2022,Sevilla,263727,Joan Jordán,27,2565.0
2022,Sevilla,610238,Pedro Ortiz,21,1.0
2022,Sevilla,91849,Thomas Delaney,30,535.0
2022,Sevilla,536826,Nacho Quintana,21,27.0
2022,Sevilla,32467,Ivan Rakitic,34,3521.0
2022,Sevilla,15956,Jesús Navas,36,3133.0
2022,Sevilla,51174,Fernando,34,2693.0
2022,Sevilla,433049,Youssef En-Nesyri,25,2880.0
2022,Sevilla,628886,Iván Romero,21,10.0
2022,Sevilla,537382,Bryan Gil,21,1368.0
2022,Sevilla,283196,Kasper Dolberg,24,303.0
2022,Sevilla,189441,Lucas Ocampos,27,1733.0
2022,Sevilla,361254,Rafa Mir,25,1738.0
2022,Sevilla,223725,Munir El Haddadi,26,
2022,Sevilla,125165,Jesús Corona,29,109.0
2022,Sevilla,177847,Adnan Januzaj,27,125.0
2022,Sevilla,111961,Suso,28,1812.0
2022,Sevilla,20005,Papu Gómez,34,1342.0
2022,Sevilla,111630,Erik Lamela,30,2773.0
2022,Athletic Club,262396,Unai Simón,25,2746.0
2022,Athletic Club,625014,Julen Agirrezabala,21,1335.0
2022,Athletic Club,668278,Ibon Ispizua,19,
2022,Athletic Club,480958,Ander Iru,23,
2022,Athletic Club,524000,Dani Vivian,22,2945.0
2022,Athletic Club,591916,Aitor Paredes,22,875.0
2022,Athletic Club,158863,Iñigo Martínez,31,1639.0
2022,Athletic Club,61812,Yuri Berchiche,32,3053.0
2022,Athletic Club,255488,Yeray Álvarez,27,2766.0
2022,Athletic Club,255501,Iñigo Lekue,29,1464.0
2022,Athletic Club,96718,Óscar de Marcos,33,3344.0
2022,Athletic Club,197545,Ander Capa,30,104.0
2022,Athletic Club,85258,Mikel Balenziaga,34,129.0
2022,Athletic Club,571020,Oihan Sancet,22,2919.0
2022,Athletic Club,834752,Unai Gómez,19,
2022,Athletic Club,610083,Unai Vencedor,21,203.0
2022,Athletic Club,524010,Oier Zarraga,23,1102.0
2022,Athletic Club,300168,Mikel Vesga,29,3221.0
2022,Athletic Club,447052,Peru Nolaskoain,23,
2022,Athletic Club,178425,Dani García,32,1624.0
2022,Athletic Club,99343,Ander Herrera,32,868.0
2022,Athletic Club,938734,Junior Bita,17,
2022,Athletic Club,34601,Raúl García,35,1289.0
2022,Athletic Club,709187,Nico Williams,19,3204.0
2022,Athletic Club,255508,Iñaki Williams,28,3240.0
2022,Athletic Club,340205,Gorka Guruzeta,25,1652.0
2022,Athletic Club,338425,Álex Berenguer,26,2707.0
2022,Athletic Club,251897,Asier Villalibre,24,193.0
2022,Athletic Club,455349,Jon Morcillo,23,65.0
2022,Athletic Club,895480,Adu Ares,20,85.0
2022,Athletic Club,54235,Iker Muniain,29,2076.0
2022,Osasuna,248738,Sergio Herrera,29,2280.0
2022,Osasuna,118997,Aitor Fernández,31,1890.0
2022,Osasuna,298613,Juan Pérez,25,90.0
2022,Osasuna,634117,Pablo Valencia,21,
2022,Osasuna,634116,Yoel Ramírez,20,
2022,Osasuna,341266,Darío Ramos,22,
2022,Osasuna,618809,Manu Sánchez,21,2470.0
2022,Osasuna,298589,David García,28,3433.0
2022,Osasuna,555500,Jorge Herrando,21,116.0
2022,Osasuna,216870,Nacho Vidal,27,1354.0
2022,Osasuna,169497,Juan Cruz,29,2583.0
2022,Osasuna,197122,Unai García,30,1943.0
2022,Osasuna,238868,Rubén Peña,30,1493.0
2022,Osasuna,634122,Diego Moreno,21,754.0
2022,Osasuna,82503,Aridane Hernández,33,2436.0
2022,Osasuna,634131,Aimar Oroz,20,2558.0
2022,Osasuna,552425,Jon Moncayola,24,3009.0
2022,Osasuna,785353,Pablo Ibáñez,23,1386.0
2022,Osasuna,213670,Lucas Torró,27,2984.0
2022,Osasuna,710677,Iker Muñoz,19,250.0
2022,Osasuna,175449,Moi Gómez,28,2852.0
2022,Osasuna,471474,Javi Martínez,22,
2022,Osasuna,95641,Darko Brasanac,30,1483.0
2022,Osasuna,63056,Roberto Torres,33,189.0
2022,Osasuna,724520,Abde Ezzalzouli,20,1903.0
2022,Osasuna,46413,Ante Budimir,30,2169.0
2022,Osasuna,213260,Rubén García,28,1600.0
2022,Osasuna,298575,Kike Barja,25,1743.0
2022,Osasuna,710679,Iker Benito,19,176.0
2022,Osasuna,167721,Chimy Ávila,28,2069.0
2022,Osasuna,93936,Kike García,32,1482.0
2022,Girona,195488,Paulo Gazzaniga,30,2520.0
2022,Girona,623526,Toni Fuidias,21,120.0
2022,Girona,120705,Juan Carlos,34,990.0
2022,Girona,1006551,Lluc Matas,20,
2022,Girona,525299,Miguel Gutiérrez,20,2586.0
2022,Girona,627228,Yan Couto,20,1209.0
2022,Girona,826224,Arnau Martínez,19,2856.0
2022,Girona,438001,Santiago Bueno,23,3119.0
2022,Girona,422466,Javi Hernández,24,1220.0
2022,Girona,129444,David López,32,1658.0
2022,Girona,115333,Juanpe,31,1427.0
2022,Girona,147462,Alexander Callens,30,117.0
2022,Girona,787154,Eric Monjonell,20,
2022,Girona,633167,Biel Farrés,20,
2022,Girona,64598,Bernardo Espinosa,32,1346.0
2022,Girona,261504,Aleix García,25,2461.0
2022,Girona,378293,Yangel Herrera,24,964.0
2022,Girona,341278,Iván Martín,23,1804.0
2022,Girona,783396,Ramón Terrats,21,387.0
2022,Girona,627226,Reinier,20,639.0
2022,Girona,582664,Álex Sala,21,
2022,Girona,66100,Oriol Romeu,30,3042.0
2022,Girona,785967,Ibrahima Kébé,21,
2022,Girona,131506,Samu Saiz,31,258.0
2022,Girona,67808,Borja García,31,684.0
2022,Girona,906025,Ricard Artero,19,172.0
2022,Girona,522784,Taty Castellanos,23,2768.0
2022,Girona,264372,Viktor Tsygankov,24,1496.0
2022,Girona,707572,Pau Víctor,20,
2022,Girona,895326,Joel Roca,17,80.0
2022,Girona,461617,Rodrigo Riquelme,22,2308.0
2022,Girona,891923,Dawda Camara,19,
2022,Girona,59323,Cristhian Stuani,35,1225.0
2022,Girona,331496,Valery Fernández,22,1069.0
2022,Girona,921734,Óscar Ureña,19,173.0
2022,Girona,337066,Toni Villa,27,977.0
2022,Girona,527350,Manu Vallejo,25,265.0
2022,Celta Vigo,297194,Iván Villar,24,1890.0
2022,Celta Vigo,531373,Christian Joel,22,
2022,Celta Vigo,54534,Agustín Marchesín,34,1822.0
2022,Celta Vigo,577869,Ruly García,22,
2022,Celta Vigo,581640,Coke Carrillo,20,
2022,Celta Vigo,42373,Diego Alves,37,
2022,Celta Vigo,331505,Óscar Mingueza,23,1429.0
2022,Celta Vigo,338285,Unai Núñez,25,3451.0
2022,Celta Vigo,636093,Carlos Domínguez,21,197.0
2022,Celta Vigo,448628,Javi Galán,27,3372.0
2022,Celta Vigo,562058,Sergio Barcia,21,
2022,Celta Vigo,358250,Joseph Aidoo,26,3331.0
2022,Celta Vigo,461619,Fernando Medrano,22,12.0
2022,Celta Vigo,933350,Tincho Conde,19,
2022,Celta Vigo,221315,Kevin Vázquez,29,519.0
2022,Celta Vigo,625882,Javi Domínguez,21,
2022,Celta Vigo,119905,Hugo Mallo,31,2252.0
2022,Celta Vigo,699704,Gabri Veiga,20,2482.0
2022,Celta Vigo,892221,Hugo Sotelo,18,16.0
2022,Celta Vigo,423444,Fran Beltrán,23,3101.0
2022,Celta Vigo,315762,Luca de la Torre,24,1612.0
2022,Celta Vigo,284884,Óscar Rodríguez,24,1995.0
2022,Celta Vigo,277137,Renato Tapia,26,1494.0
2022,Celta Vigo,523977,Miguel Baeza,22,
2022,Celta Vigo,282694,Augusto Solari,30,255.0
2022,Celta Vigo,429983,Jørgen Strand Larsen,22,1930.0
2022,Celta Vigo,764859,Williot Swedberg,18,131.0
2022,Celta Vigo,892929,Hugo Álvarez,18,
2022,Celta Vigo,634427,Miguel Rodríguez,19,270.0
2022,Celta Vigo,905997,Pablo Durán,21,66.0
2022,Celta Vigo,282810,Carles Pérez,24,2409.0
2022,Celta Vigo,72047,Iago Aspas,34,2961.0
2022,Celta Vigo,181547,Gonçalo Paciência,27,833.0
2022,Celta Vigo,341110,Franco Cervi,28,2097.0
2022,Celta Vigo,715630,Fran López,20,
2022,Celta Vigo,109256,Haris Seferovic,30,892.0
2022,Getafe,341713,Diego Conde,23,
2022,Getafe,226012,David Soria,29,3510.0
2022,Getafe,399782,Vicente Bellmunt,22,
2022,Getafe,27486,Kiko Casilla,35,210.0
2022,Getafe,353032,Omar Alderete,25,2270.0
2022,Getafe,577486,Gastón Álvarez,22,1650.0
2022,Getafe,390688,Juan Iglesias,23,2369.0
2022,Getafe,221150,Dakonam Djené,30,3118.0
2022,Getafe,257376,Domingos Duarte,27,2959.0
2022,Getafe,241229,Jordan Amavi,28,248.0
2022,Getafe,268506,Fabrizio Angileri,28,583.0
2022,Getafe,143029,Stefan Mitrovic,32,1679.0
2022,Getafe,631093,Álex Revuelta,22,1.0
2022,Getafe,715635,Alex Rodríguez,20,
2022,Getafe,809639,Emmanuel Koffi,20,
2022,Getafe,1000136,Gorka Rivera,17,
2022,Getafe,979355,Pablo Ramírez,19,
2022,Getafe,76746,Damián Suárez,34,1958.0
2022,Getafe,290249,Mauro Arambarri,26,1000.0
2022,Getafe,732096,Santi García,20,
2022,Getafe,273152,Nemanja Maksimovic,27,2071.0
2022,Getafe,281989,Luis Milla,27,2163.0
2022,Getafe,284854,Carles Aleñá,24,2329.0
2022,Getafe,398163,Gonzalo Villar,24,445.0
2022,Getafe,841121,John Patrick,18,
2022,Getafe,340867,Jaime Seoane,25,415.0
2022,Getafe,638589,Ángel Algobia,23,1341.0
2022,Getafe,251106,Enes Ünal,25,3223.0
2022,Getafe,298976,Borja Mayoral,25,2900.0
2022,Getafe,623521,Juanmi Latasa,21,558.0
2022,Getafe,223725,Munir El Haddadi,26,1356.0
2022,Getafe,99353,Portu,30,2003.0
2022,Getafe,963150,Moi Parra,20,9.0
2022,Getafe,227961,Jaime Mata,33,483.0
2022,RCD Espanyol Barcelona,561613,Joan García,21,390.0
2022,RCD Espanyol Barcelona,453704,Álvaro Ferllo,24,1080.0
2022,RCD Espanyol Barcelona,127181,Benjamin Lecomte,31,900.0
2022,RCD Espanyol Barcelona,172015,Fernando Pacheco,30,1440.0
2022,RCD Espanyol Barcelona,628487,Ángel Fortuño,20,
2022,RCD Espanyol Barcelona,822331,Omar El Hilali,18,166.0
2022,RCD Espanyol Barcelona,387687,César Montes,25,1799.0
2022,RCD Espanyol Barcelona,501418,Adrià Pedrosa,24,226.0
2022,RCD Espanyol Barcelona,357884,Fernando Calero,26,1713.0
2022,RCD Espanyol Barcelona,705813,Rubén Sánchez,21,1013.0
2022,RCD Espanyol Barcelona,410185,Ronaël Pierre-Gabriel,24,236.0
2022,RCD Espanyol Barcelona,102423,Leandro Cabrera,31,3017.0
2022,RCD Espanyol Barcelona,544106,Óscar Gil,24,2777.0
2022,RCD Espanyol Barcelona,945496,Simo Keddari,17,290.0
2022,RCD Espanyol Barcelona,166677,Brian Oliván,28,2713.0
2022,RCD Espanyol Barcelona,92947,Sergi Gómez,30,2436.0
2022,RCD Espanyol Barcelona,663581,Vini Souza,23,2665.0
2022,RCD Espanyol Barcelona,412045,Pol Lozano,22,79.0
2022,RCD Espanyol Barcelona,506248,Edu Expósito,25,1470.0
2022,RCD Espanyol Barcelona,142021,Sergi Darder,28,3449.0
2022,RCD Espanyol Barcelona,570421,Nico Melamed,21,1530.0
2022,RCD Espanyol Barcelona,628496,Dani Villahermosa,21,45.0
2022,RCD Espanyol Barcelona,557147,José Gragera,22,461.0
2022,RCD Espanyol Barcelona,165007,Denis Suárez,28,955.0
2022,RCD Espanyol Barcelona,487180,Nabil Touaizi,21,2.0
2022,RCD Espanyol Barcelona,295622,Keidi Bare,24,610.0
2022,RCD Espanyol Barcelona,646746,Roger Martínez,18,51.0
2022,RCD Espanyol Barcelona,408471,Javi Puado,24,2610.0
2022,RCD Espanyol Barcelona,745461,Luca Koleosho,17,76.0
2022,RCD Espanyol Barcelona,81999,Joselu,32,3226.0
2022,RCD Espanyol Barcelona,95732,Martin Braithwaite,31,2575.0
2022,RCD Espanyol Barcelona,422460,Dani Gómez,23,125.0
2022,RCD Espanyol Barcelona,288318,Adrián Embarba,30,34.0
2022,RCD Espanyol Barcelona,282410,José Carlos Lazo,26,342.0
2022,RCD Espanyol Barcelona,632562,Abde Damar,22,
2022,RCD Espanyol Barcelona,628499,Kenneth Soler,21,13.0
2022,RCD Espanyol Barcelona,88490,Aleix Vidal,32,1185.0
2022,Almeria,172015,Fernando Pacheco,30,90.0
2022,Almeria,531274,Diego Fuoli,24,90.0
2022,Almeria,59349,Diego Mariño,32,45.0
2022,Almeria,81997,Fernando Martínez,32,3285.0
2022,Almeria,355627,Sergio Akieme,24,2298.0
2022,Almeria,222805,Srdjan Babic,26,2999.0
2022,Almeria,743589,Kaiky,18,671.0
2022,Almeria,423443,Álex Centelles,22,1212.0
2022,Almeria,333361,Chumi,23,1576.0
2022,Almeria,442552,Houboulang Mendes,24,889.0
2022,Almeria,433257,Arvin Appiah,21,
2022,Almeria,176140,Rodrigo Ely,28,3158.0
2022,Almeria,657430,Samú Costa,21,2040.0
2022,Almeria,457221,Lucas Robertone,25,2861.0
2022,Almeria,1064121,Marcos Peña,17,
2022,Almeria,696506,Gui Guedes,20,36.0
2022,Almeria,162056,Gonzalo Melero,28,1886.0
2022,Almeria,630523,Martin Svidersky,19,
2022,Almeria,226261,César de la Hoz,30,1689.0
2022,Almeria,138803,Francisco Portillo,32,783.0
2022,Almeria,89731,Iñigo Eguaras,30,1047.0
2022,Almeria,424784,Luis Suárez,24,1480.0
2022,Almeria,649016,El Bilal Touré,20,1309.0
2022,Almeria,518644,Largie Ramazani,21,1485.0
2022,Almeria,337715,Umar Sadiq,25,242.0
2022,Almeria,845568,Marko Milovanović,18,14.0
2022,Almeria,574772,Lázaro,20,766.0
2022,Almeria,208116,Curro Sánchez,26,41.0
2022,Almeria,341272,Álex Pozo,23,1893.0
2022,Almeria,536030,Arnau Puigmal,21,831.0
2022,Almeria,282410,José Carlos Lazo,26,19.0
2022,Almeria,288318,Adrián Embarba,30,1482.0
2022,Almeria,221899,Léo Baptistão,29,1743.0
2022,Almeria,628473,Carlos Rojas,20,
2022,Almeria,1013774,Marciano Sanca,18,
2022,Almeria,157036,Dyego Sousa,32,596.0
2022,Mallorca,316884,Dominik Greif,25,390.0
2022,Mallorca,190263,Predrag Rajković,26,3240.0
2022,Mallorca,562742,Leo Román,21,180.0
2022,Mallorca,632913,Pere García,20,
2022,Mallorca,520840,José Copete,22,2470.0
2022,Mallorca,251876,Pablo Maffeo,24,3032.0
2022,Mallorca,277384,Martin Valjent,26,2839.0
2022,Mallorca,339699,Giovanni González,27,1210.0
2022,Mallorca,170646,Ludwig Augustinsson,28,130.0
2022,Mallorca,401521,Braian Cufré,25,484.0
2022,Mallorca,322065,Dennis Hadzikadunic,23,616.0
2022,Mallorca,278296,Antonio Raíllo,30,2901.0
2022,Mallorca,378463,Franco Russo,27,357.0
2022,Mallorca,143559,Matija Nastasić,29,1203.0
2022,Mallorca,537760,Benjamín Garay,22,
2022,Mallorca,632495,Josep Gayá,21,130.0
2022,Mallorca,947432,Marcos Fernández,18,
2022,Mallorca,65318,Jaume Costa,34,2699.0
2022,Mallorca,557149,Kang-in Lee,21,3083.0
2022,Mallorca,335225,Manu Morlanes,23,714.0
2022,Mallorca,126751,Iñigo Ruiz de Galarreta,28,2637.0
2022,Mallorca,513031,Antonio Sánchez,25,1158.0
2022,Mallorca,442805,Iddrisu Baba,26,1838.0
2022,Mallorca,89297,Rodrigo Battaglia,30,876.0
2022,Mallorca,573979,Tòfol Montiel,22,
2022,Mallorca,1056655,Rubén Quintanilla,20,3.0
2022,Mallorca,139435,Dani Rodríguez,34,2305.0
2022,Mallorca,632497,Miquel Llabrés,22,
2022,Mallorca,947439,Luis Montiel,18,
2022,Mallorca,72479,Clément Grenier,31,929.0
2022,Mallorca,256267,Vedat Muriqi,28,3073.0
2022,Mallorca,384060,Tino Kadewere,26,701.0
2022,Mallorca,706138,Javi Llabrés,19,16.0
2022,Mallorca,177452,Abdón Prats,29,546.0
2022,Mallorca,339820,Amath Ndiaye,25,1345.0
2022,Mallorca,632498,Miguelito,21,
2022,Mallorca,100722,Lago Júnior,31,106.0
2022,Mallorca,51510,Ángel Rodríguez,35,618.0
2022,Rayo Vallecano,165467,Stole Dimitrievski,28,3325.0
2022,Rayo Vallecano,607780,Miguel Ángel Morro,21,
2022,Rayo Vallecano,34370,Diego López,40,395.0
2022,Rayo Vallecano,341264,Fran García,22,3484.0
2022,Rayo Vallecano,596122,Pep Chavarría,24,571.0
2022,Rayo Vallecano,451801,Abdul Mumin,24,1007.0
2022,Rayo Vallecano,449796,Alejandro Catena,27,3316.0
2022,Rayo Vallecano,127108,Florian Lejeune,31,2659.0
2022,Rayo Vallecano,85295,Iván Balliu,30,3238.0
2022,Rayo Vallecano,240360,Esteban Saveljich,31,91.0
2022,Rayo Vallecano,608531,Mario Hernández,23,403.0
